,observed,trend,seasonal,residual
432,1018.0,1034.7624999999998,-8.073033695373628,-8.68946630462619
433,1019.0,1034.7225,-5.601082957646874,-10.121417042353208
434,1017.0,1034.6975,-3.663021108808927,-14.034478891191064
435,1017.0,1034.6775,0.17615185114000598,-17.853651851140015
436,1013.0,1034.6625,4.12393592220016,-25.78643592220007
437,1015.0,1034.6699999999998,10.165331104371385,-29.835331104371228
438,1014.0,1034.685,16.62200406432038,-37.307004064320324
439,1016.0,1034.7,23.152288135380438,-41.85228813538048
440,1018.0,1034.7275,26.86590553977392,-43.59340553977388
441,1020.0,1034.7775000000001,29.656745166389527,-44.43424516638967
442,1024.0,1034.8424999999997,29.19841812633856,-40.040918126338305
443,1026.0,1034.9075,24.499813308509765,-33.40731330850979
444,1025.0,1034.975,17.68148626845877,-27.65648626845868
445,1025.0,1035.0499999999997,10.86010367285223,-20.910103672851957
446,1021.0,1035.135,2.4839988550233594,-16.61899885502335
447,1019.0,1035.2274999999997,-4.444050407249788,-11.783449592749948
448,1019.0,1035.3374999999996,-9.814044113967515,-6.523455886032121
449,1017.0,1035.4649999999997,-13.184593376240695,-5.280406623758996
450,1019.0,1035.605,-14.779587082958393,-1.825412917041625
451,1020.0,1035.77,-15.042636345231577,-0.7273636547684053
452,1018.0,1035.9625,-15.750407829727077,-2.2120921702730136
453,1020.0,1036.1775000000002,-14.125679314222468,-2.051820685777768
454,1024.0,1036.4225000000001,-12.501506354273442,0.07900635427331437
455,1026.0,1036.69,-11.653444505435552,0.963444505435497
456,1025.0,1036.9450000000002,-12.357882656597658,0.41288265659749435
457,1024.0,1037.1425,-12.94676525220419,-0.19573474779573807
458,1025.0,1037.24,-13.422314514477451,1.1823145144774418
459,1023.0,1037.2175000000002,-14.341474887861805,0.12397488786160515
460,1024.0,1037.06,-14.925913039023882,1.865913039023937
461,1024.0,1036.7350000000001,-15.39896230129709,2.663962301296962
462,1027.0,1036.195,-14.983678230236936,5.788678230237
463,1027.0,1035.415,-14.013116381399128,5.598116381399164
464,1028.0,1034.3749999999998,-14.263387865894506,7.8883878658947335
465,1032.0,1033.0749999999998,-14.399214905945495,13.324214905945677
466,1036.0,1031.5749999999998,-13.41948639044097,17.84448639044115
467,1038.0,1029.9575,-12.43670231938086,20.479202319380878
468,1038.0,1028.3574999999998,-12.562807137209605,22.205307137209758
469,1038.0,1026.9075,-13.465023066149561,24.557523066149535
470,1034.0,1025.7025,-13.256127883978344,21.553627883978244
471,1031.0,1024.8124999999998,-14.493621590696009,20.681121590696236
472,1029.0,1024.245,-12.176948630747022,16.93194863074713
473,1028.0,1023.9549999999999,-10.527775670797967,14.57277567079804
474,1030.0,1023.8725,-7.435824933071246,13.5633249330713
475,1027.0,1023.9224999999999,-4.233596417566602,7.311096417566702
476,1027.0,1024.0124999999998,-0.586367902062134,3.573867902062316
477,1028.0,1024.0874999999999,4.396971724553594,-0.48447172455345733
478,1030.0,1024.13,11.71808912894702,-5.848089128947128
479,1031.0,1024.1325,18.152817644451638,-11.285317644451574
480,1031.0,1024.105,24.588379493289466,-17.693379493289484
481,1032.0,1024.0700000000002,30.13644134212735,-22.206441342127512
482,1033.0,1024.0425000000002,33.46394763540969,-24.506447635409934
483,1029.0,1024.0225,33.457842817580875,-28.48034281758091
484,1029.0,1024.03,30.4486824441965,-25.478682444196473
485,1027.0,1024.0675,25.2111887374789,-22.27868873747901
486,1026.0,1024.1125,19.296750586316797,-17.40925058631675
487,1024.0,1024.1624999999997,11.148145768488003,-11.310645768487685
488,1023.0,1024.2199999999998,3.3175965062147483,-4.537596506214548
489,1023.0,1024.2749999999996,-2.644063867169549,1.369063867169913
490,1023.0,1024.3349999999998,-7.517113129442784,6.182113129442975
491,1025.0,1024.3974999999998,-9.526551280604892,10.129051280605083
492,1028.0,1024.4499999999996,-10.117656098433692,13.667656098434101
493,1030.0,1024.4849999999997,-9.73292758292913,15.247927582929458
494,1033.0,1024.4999999999998,-8.922643511868984,17.42264351186921
495,1030.0,1024.5099999999998,-9.121803885253286,14.611803885253522
496,1030.0,1024.5349999999999,-9.428186480859928,14.893186480860074
497,1026.0,1024.6149999999998,-10.717902409799779,12.102902409799997
498,1023.0,1024.7874999999997,-11.646229449850837,9.858729449851156
499,1023.0,1025.0949999999998,-13.984556489901836,11.889556489902036
500,1025.0,1025.5749999999998,-13.341494779400708,12.76649477940089
501,1025.0,1026.26,-14.319901647905711,13.05990164790572
502,1026.0,1027.1825,-13.853586294188572,12.671086294188681
503,1028.0,1028.3575,-13.943937607138048,13.586437607137976
504,1030.0,1029.79,-12.701511142309798,12.911511142309834
505,1029.0,1031.4524999999999,-12.458806899703712,10.006306899703839
506,1029.0,1033.2674999999997,-11.66138043487541,7.39388043487571
507,1029.0,1035.1,-11.088120636713855,4.988120636713946
508,1029.0,1036.8124999999995,-10.51624972744108,2.7037497274415347
509,1025.0,1038.3,-10.722434373723992,-2.5775656262759625
510,1029.0,1039.4899999999998,-9.595563464451255,-0.8944365355485271
511,1028.0,1040.3500000000001,-9.690081444067463,-2.6599185559326735
512,1029.0,1040.8925,-8.670988312572494,-3.2215116874274337
513,1029.0,1041.1750000000002,-8.872172958855273,-3.3028270411449085
514,1030.0,1041.2725,-9.40613538291583,-1.8663646170842068
515,1032.0,1041.2649999999999,-9.385097806976423,0.12009780697655081
516,1028.0,1041.2175,-9.032949119925906,-4.184550880074067
517,1030.0,1041.1775,-8.683300432875416,-2.4941995671245927
518,1030.0,1041.1599999999999,-7.335596190269337,-3.8244038097305175
519,1031.0,1041.1525000000001,-5.434280836552215,-4.71821916344793
520,1031.0,1041.1425,-2.645187705057251,-7.497312294942676
521,1031.0,1041.1175,2.1430720931043608,-12.260572093104425
522,1032.0,1041.0800000000002,7.374943002377078,-16.454943002377235
523,1032.0,1041.0375,12.94098057831652,-21.97848057831643
524,1031.0,1040.9825,17.286740376478058,-27.26924037647813
525,1032.0,1040.9125,23.522777952417513,-32.43527795241742
526,1031.0,1040.83,28.092704417245777,-37.922704417245704
527,1031.0,1040.7375,30.55096421540746,-40.288464215407416
528,1030.0,1040.6474999999998,31.451168458013548,-42.09866845801336
529,1030.0,1040.5525,30.571372700619577,-41.123872700619586
530,1031.0,1040.4375,27.24629916544788,-36.68379916544788
531,1029.0,1040.3000000000002,25.142614519165043,-36.442614519165225
532,1028.0,1040.1525000000001,23.48337431732665,-35.635874317326795
533,1026.0,1040.0050000000003,22.15774522659938,-36.16274522659972
534,1029.0,1039.8625,23.276838358094373,-34.13933835809433
535,1027.0,1039.73,22.953153711811517,-35.683153711811535
536,1031.0,1039.6050000000002,21.7419690655287,-30.346969065528945
537,1032.0,1039.48,17.309395530356973,-24.78939553035699
538,1029.0,1039.3474999999999,11.210155328518576,-21.55765532851843
539,1030.0,1039.2075000000002,4.776192904457979,-13.983692904458188
540,1033.0,1039.0575000000001,-1.881102852935951,-4.176397147064167
541,1035.0,1038.9,-8.094787499218787,4.194787499218696
542,1036.0,1038.7300000000002,-12.864583256612761,10.134583256612515
543,1035.0,1038.5475000000004,-14.191045680673373,10.643545680673018
544,1034.0,1038.3725,-16.517785882511717,12.145285882511772
545,1036.0,1038.21,-14.621470528794518,12.411470528794482
546,1038.0,1038.0575,-13.39071073063286,13.333210730632969
547,1041.0,1037.925,-12.269950932471291,15.344950932471336
548,1046.0,1037.8025,-12.148357800976257,20.345857800976248
549,1048.0,1037.6750000000002,-12.471209113925754,22.79620911392557
550,1052.0,1037.5425,-12.239615982430758,26.697115982430738
551,1056.0,1037.4075000000003,-12.67663396204699,31.269133962046737
552,1057.0,1037.2675000000002,-13.003651941663158,32.736151941663
553,1062.0,1037.1175,-10.998169921279281,35.88066992127922
554,1065.0,1036.9575,-9.326854567562076,37.3693545675621
555,1065.0,1036.7875,-5.98970588051162,34.20220588051171
556,1064.0,1036.6175,-1.9878349712388568,29.370334971238794
557,1059.0,1036.4625,3.0132026047005542,19.524297395299357
558,1055.0,1036.325,9.01340684730659,9.661593152693365
559,1055.0,1036.2,16.67999997880152,2.120000021198436
560,1057.0,1036.0775,25.236315332518714,-4.313815332518814
561,1060.0,1035.9450000000002,34.46068624179146,-10.40568624179162
562,1063.0,1035.8000000000002,42.907557151064196,-15.707557151064378
563,1066.0,1035.65,47.90942806033696,-17.559428060337048
564,1062.0,1035.4975,49.466854525165225,-22.96435452516517
565,1058.0,1035.33,48.68928098999347,-26.019280989993398
566,1055.0,1035.14,44.79892967704393,-24.93892967704403
567,1047.0,1034.9425,38.130522808538906,-26.073022808539015
568,1043.0,1034.755,28.573504828922758,-20.328504828922867
569,1035.0,1034.5725000000002,17.350931293750982,-16.9234312937512
570,1031.0,1034.4050000000002,5.9078022030237545,-9.312802203023955
571,1027.0,1034.265,-3.421715776592367,-3.843284223407733
572,1027.0,1034.1400000000003,-10.41567820065301,3.275678200652683
573,1025.0,1034.0200000000002,-15.741029513602438,6.721029513602229
574,1023.0,1033.9,-19.509436382107438,8.609436382107347
575,1024.0,1033.785,-20.05589880616803,10.27089880616795
576,1019.0,1033.6775000000002,-20.824305674673106,6.146805674672869
577,1017.0,1033.5674999999999,-20.7027125431781,4.13521254317822
578,1016.0,1033.445,-20.691397189460915,3.2463971894609784
579,1016.0,1033.315,-18.902304057965978,1.5873040579659232
580,1014.0,1033.1925,-19.224599815359944,0.032099815359835304
581,1011.0,1033.0874999999999,-19.657728906087137,-2.429771093912727
582,1008.0,1032.9975,-20.310857996814427,-4.6866420031855185
583,1006.0,1032.9274999999998,-19.961209309763923,-6.966290690235859
584,1008.0,1032.8749999999998,-19.83211617826899,-5.042883821730783
585,1009.0,1032.83,-18.367467491218456,-5.462532508781472
586,1008.0,1032.7875000000001,-16.566985470834656,-8.22051452916548
587,1011.0,1032.7450000000001,-12.432059006006327,-9.312940993993791
588,1012.0,1032.7025,-8.96407698562251,-11.73842301437759
589,1010.0,1032.6550000000002,-4.386650520794184,-18.268349479206016
590,1010.0,1032.5975000000003,1.4104981662562328,-24.00799816625654
591,1010.0,1032.53,8.095702408862277,-30.62570240886225
592,1009.0,1032.4600000000005,14.336184429246066,-37.79618442924656
593,1003.0,1032.39,17.687499782963243,-47.07749978296334
594,1002.0,1032.32,22.039648470013766,-52.3596484700137
595,1002.0,1032.2575,22.94874160150868,-53.206241601508616
596,1009.0,1032.2125,21.85700139967029,-45.06950139967038
597,1025.0,1032.18,19.318038975609724,-26.498038975609788
598,1047.0,1032.1625,15.10990988488246,-0.2724098848823697
599,1075.0,1032.155,9.232058571933011,33.61294142806702
600,1111.0,1032.1400000000003,-5.219068413741554,84.07906841374123
601,1155.0,1032.1175,-1.005728787125884,123.88822878712583
602,1205.0,1032.0925,3.7592775061564563,169.14822249384358
603,1259.0,1032.0625000000002,10.076783799438742,216.86071620056103
604,1312.0,1032.03,16.615123426054396,263.3548765739456
605,1353.0,1032.0100000000002,20.599018608225613,300.3909813917742
606,1373.0,1032.0000000000002,23.362080457063506,317.6379195429363
607,1362.0,1031.9975000000002,22.570142305901435,307.4323576940984
608,1328.0,1032.0025000000003,18.444870821405978,277.55262917859375
609,1273.0,1032.015,11.430432670243839,229.55456732975605
610,1207.0,1032.0200000000002,2.859605630192867,172.12039436980692
611,1139.0,1032.0075,-3.82372140985811,110.81622140985817
612,1078.0,1031.985,-11.286492894353556,57.30149289435366
613,1033.0,1031.9475,-16.528986601071214,17.581486601071223
614,1006.0,1031.895,-19.328146974455578,-6.566853025544404
615,994.0,1031.83,-20.794251792284328,-17.0357482077156
616,993.0,1031.7749999999999,-19.92757883233535,-18.847421167664514
617,1000.0,1031.7274999999997,-18.61590587238632,-13.111594127613415
618,1005.0,1031.6775,-17.414232912437356,-9.263267087562653
619,1008.0,1031.6275,-16.211726619155044,-7.41577338084501
620,1007.0,1031.575,-16.56449810365045,-8.010501896349595
621,1004.0,1031.525,-16.250602921479253,-11.274397078520838
622,1000.0,1031.4700000000003,-16.713929961530226,-14.756070038470028
623,996.0,1031.4025000000001,-16.288923668247946,-19.1135763317522
624,992.0,1031.325,-15.753917374965583,-23.571082625034464
625,990.0,1031.2425,-14.77391108168325,-26.46858891831681
626,988.0,1031.1525000000001,-14.678071455067618,-28.47442854493253
627,989.0,1031.055,-13.685009606229798,-28.369990393770266
628,991.0,1030.96,-13.233336646280721,-26.726663353719317
629,991.0,1030.87,-12.205552575220638,-27.664447424779254
630,987.0,1030.7849999999999,-12.041657393049457,-31.7433426069504
631,988.0,1030.7175,-9.961095544211558,-32.75640445578841
632,989.0,1030.6699999999998,-8.073033695373628,-33.59696630462622
633,989.0,1030.6399999999999,-5.601082957646874,-36.038917042353
634,990.0,1030.61,-3.663021108808927,-36.94697889119097
635,991.0,1030.5675,0.17615185114000598,-39.743651851140115
636,989.0,1030.51,4.12393592220016,-45.63393592220015
637,989.0,1030.4300000000003,10.165331104371385,-51.595331104371674
638,987.0,1030.3475000000003,16.62200406432038,-59.96950406432069
639,987.0,1030.2675000000004,23.152288135380438,-66.41978813538083
640,987.0,1030.18,26.86590553977392,-70.04590553977398
641,988.0,1030.0875000000003,29.656745166389527,-71.74424516638985
642,988.0,1029.9950000000003,29.19841812633856,-71.19341812633891
643,989.0,1029.9125000000004,24.499813308509765,-65.41231330851014
644,992.0,1029.8425000000004,17.68148626845877,-55.5239862684592
645,993.0,1029.7725000000003,10.86010367285223,-47.6326036728525
646,992.0,1029.6925000000003,2.4839988550233594,-40.176498855023695
647,995.0,1029.5975,-4.444050407249788,-30.15344959275029
648,994.0,1029.4725000000003,-9.814044113967515,-25.658455886032794
649,991.0,1029.3200000000002,-13.184593376240695,-25.13540662375947
650,992.0,1029.1475000000003,-14.779587082958393,-22.36791291704187
651,993.0,1028.9525,-15.042636345231577,-20.90986365476852
652,989.0,1028.7500000000002,-15.750407829727077,-23.99959217027315
653,989.0,1028.5400000000004,-14.125679314222468,-25.414320685777952
654,991.0,1028.3175,-12.501506354273442,-24.815993645726667
655,991.0,1028.1000000000001,-11.653444505435552,-25.446555494564585
656,992.0,1027.8975000000003,-12.357882656597658,-23.539617343402604
657,995.0,1027.7100000000003,-12.94676525220419,-19.763234747796076
658,999.0,1027.5425000000002,-13.422314514477451,-15.120185485522795
659,999.0,1027.38,-14.341474887861805,-14.038525112138304
660,999.0,1027.1975000000002,-14.925913039023882,-13.271586960976336
661,996.0,1026.9925,-15.39896230129709,-15.593537698702974
662,997.0,1026.7700000000002,-14.983678230236936,-14.786321769763273
663,997.0,1026.5350000000003,-14.013116381399128,-15.521883618601182
664,997.0,1026.2950000000003,-14.263387865894506,-15.031612134105794
665,996.0,1026.0675,-14.399214905945495,-15.668285094054614
666,996.0,1025.8550000000002,-13.41948639044097,-16.435513609559276
667,999.0,1025.6725000000004,-12.43670231938086,-14.235797680619495
668,1002.0,1025.5300000000004,-12.562807137209605,-10.967192862790823
669,1001.0,1025.4225000000004,-13.465023066149561,-10.957476933850794
670,1004.0,1025.3475000000003,-13.256127883978344,-8.091372116021965
671,1005.0,1025.2950000000003,-14.493621590696009,-5.8013784093042915
672,1005.0,1025.2525000000005,-12.176948630747022,-8.075551369253487
673,1004.0,1025.2100000000003,-10.527775670797967,-10.682224329202297
674,1006.0,1025.1750000000004,-7.435824933071246,-11.739175066929164
675,1005.0,1025.1450000000004,-4.233596417566602,-15.911403582433834
676,1006.0,1025.1350000000002,-0.586367902062134,-18.548632097938086
677,1005.0,1025.1500000000003,4.396971724553594,-24.546971724553913
678,1004.0,1025.1775000000002,11.71808912894702,-32.89558912894726
679,1005.0,1025.2250000000001,18.152817644451638,-38.377817644451774
680,1008.0,1025.3000000000002,24.588379493289466,-41.88837949328965
681,1013.0,1025.4,30.13644134212735,-42.53644134212744
682,1016.0,1025.52,33.46394763540969,-42.98394763540967
683,1018.0,1025.6525,33.457842817580875,-41.11034281758079
684,1019.0,1025.7825,30.4486824441965,-37.23118244419653
685,1019.0,1025.9074999999998,25.2111887374789,-32.1186887374787
686,1017.0,1026.0424999999998,19.296750586316797,-28.339250586316588
687,1016.0,1026.1899999999996,11.148145768488003,-21.338145768487603
688,1014.0,1026.3424999999997,3.3175965062147483,-15.660096506214494
689,1013.0,1026.5075,-2.644063867169549,-10.863436132830387
690,1010.0,1026.6924999999999,-7.517113129442784,-9.175386870557098
691,1011.0,1026.8899999999999,-9.526551280604892,-6.363448719394981
692,1014.0,1027.1000000000001,-10.117656098433692,-2.982343901566445
693,1016.0,1027.325,-9.73292758292913,-1.5920724170709146
694,1019.0,1027.55,-8.922643511868984,0.372643511869029
695,1019.0,1027.7749999999999,-9.121803885253286,0.3468038852534221
696,1023.0,1027.9850000000001,-9.428186480859928,4.443186480859801
697,1020.0,1028.1374999999998,-10.717902409799779,2.5804024097999605
698,1022.0,1028.1975,-11.646229449850837,5.4487294498508465
699,1021.0,1028.125,-13.984556489901836,6.859556489901836
700,1021.0,1027.8775,-13.341494779400708,6.463994779400654
701,1020.0,1027.4125,-14.319901647905711,6.907401647905802
702,1021.0,1026.6850000000002,-13.853586294188572,8.1685862941884
703,1021.0,1025.6750000000002,-13.943937607138048,9.268937607137866
704,1024.0,1024.38,-12.701511142309798,12.321511142309689
705,1027.0,1022.8325000000001,-12.458806899703712,16.626306899703614
706,1027.0,1021.1225000000001,-11.66138043487541,17.538880434875352
707,1030.0,1019.3750000000001,-11.088120636713855,21.71312063671374
708,1030.0,1017.72,-10.51624972744108,22.79624972744105
709,1029.0,1016.27,-10.722434373723992,23.45243437372401
710,1027.0,1015.1075,-9.595563464451255,21.488063464451294
711,1025.0,1014.2725,-9.690081444067463,20.417581444067427
712,1023.0,1013.7575,-8.670988312572494,17.913488312572444
713,1020.0,1013.5024999999999,-8.872172958855273,15.369672958855332
714,1018.0,1013.4224999999999,-9.40613538291583,13.98363538291593
715,1018.0,1013.4399999999998,-9.385097806976423,13.945097806976596
716,1020.0,1013.4924999999997,-9.032949119925906,15.540449119926183
717,1019.0,1013.5299999999999,-8.683300432875416,14.153300432875557
718,1021.0,1013.5374999999998,-7.335596190269337,14.798096190269542
719,1020.0,1013.5174999999999,-5.434280836552215,11.916780836552288
720,1021.0,1013.4824999999998,-2.645187705057251,10.162687705057406
721,1021.0,1013.4499999999999,2.1430720931043608,5.4069279068957075
722,1020.0,1013.43,7.374943002377078,-0.8049430023770281
723,1017.0,1013.4325,12.94098057831652,-9.373480578316524
724,1015.0,1013.4625000000001,17.286740376478058,-15.749240376478149
725,1015.0,1013.5175,23.522777952417513,-22.040277952417554
726,1012.0,1013.5849999999999,28.092704417245777,-29.6777044172457
727,1011.0,1013.6525,30.55096421540746,-33.20346421540749
728,1012.0,1013.7025,31.451168458013548,-33.153668458013534
729,1012.0,1013.7299999999999,30.571372700619577,-32.30137270061948
730,1015.0,1013.7675,27.24629916544788,-26.01379916544792
731,1018.0,1013.835,25.142614519165043,-20.97761451916508
732,1020.0,1013.9425,23.48337431732665,-17.425874317326645
733,1022.0,1014.125,22.15774522659938,-14.282745226599381
734,1021.0,1014.415,23.276838358094373,-16.691838358094337
735,1018.0,1014.8525,22.953153711811517,-19.80565371181148
736,1017.0,1015.4899999999999,21.7419690655287,-20.231969065528595
737,1014.0,1016.37,17.309395530356973,-19.679395530356977
738,1014.0,1017.5250000000001,11.210155328518576,-14.735155328518667
739,1013.0,1018.955,4.776192904457979,-10.73119290445802
740,1015.0,1020.6200000000001,-1.881102852935951,-3.738897147064167
741,1016.0,1022.4400000000002,-8.094787499218787,1.6547874992186191
742,1018.0,1024.305,-12.864583256612761,6.559583256612697
743,1020.0,1026.0850000000003,-14.191045680673373,8.106045680673109
744,1021.0,1027.6425000000002,-16.517785882511717,9.875285882511562
745,1021.0,1028.9025000000001,-14.621470528794518,6.718970528794372
746,1021.0,1029.85,-13.39071073063286,4.54071073063295
747,1020.0,1030.4775000000002,-12.269950932471291,1.7924509324711
748,1017.0,1030.8274999999999,-12.148357800976257,-1.679142199023616
749,1016.0,1030.9975,-12.471209113925754,-2.5262908860741913
750,1015.0,1031.0625,-12.239615982430758,-3.8228840175692422
751,1015.0,1031.075,-12.67663396204699,-3.398366037953055
752,1017.0,1031.0900000000001,-13.003651941663158,-1.0863480583369878
753,1018.0,1031.1375000000003,-10.998169921279281,-2.1393300787209917
754,1020.0,1031.21,-9.326854567562076,-1.88314543243796
755,1023.0,1031.3000000000002,-5.98970588051162,-2.310294119488562
756,1025.0,1031.3875,-1.9878349712388568,-4.399665028761189
757,1023.0,1031.435,3.0132026047005542,-11.4482026047005
758,1024.0,1031.425,9.01340684730659,-16.438406847306545
759,1021.0,1031.38,16.67999997880152,-27.059999978801628
760,1018.0,1031.32,25.236315332518714,-38.55631533251865
761,1017.0,1031.2525,34.46068624179146,-48.71318624179151
762,1017.0,1031.19,42.907557151064196,-57.09755715106425
763,1018.0,1031.135,47.90942806033696,-61.04442806033695
764,1014.0,1031.0874999999999,49.466854525165225,-66.55435452516508
765,1015.0,1031.0375,48.68928098999347,-64.72678098999339
766,1013.0,1030.99,44.79892967704393,-62.78892967704394
767,1016.0,1030.945,38.130522808538906,-53.07552280853884
768,1017.0,1030.8825,28.573504828922758,-42.456004828922694
769,1018.0,1030.8050000000003,17.350931293750982,-30.155931293751273
770,1018.0,1030.715,5.9078022030237545,-18.622802203023674
771,1019.0,1030.61,-3.421715776592367,-8.188284223407532
772,1018.0,1030.5,-10.41567820065301,-2.0843217993469896
773,1017.0,1030.395,-15.741029513602438,2.3460295136024563
774,1017.0,1030.2925,-19.509436382107438,6.21693638210742
775,1018.0,1030.1975,-20.05589880616803,7.85839880616804
776,1021.0,1030.1049999999998,-20.824305674673106,11.719305674673315
777,1021.0,1030.01,-20.7027125431781,11.69271254317811
778,1023.0,1029.925,-20.691397189460915,13.76639718946096
779,1028.0,1029.8425,-18.902304057965978,17.059804057966005
780,1032.0,1029.75,-19.224599815359944,21.474599815359944
781,1033.0,1029.6375,-19.657728906087137,23.02022890608709
782,1034.0,1029.5025,-20.310857996814427,24.808357996814372
783,1033.0,1029.3525000000002,-19.961209309763923,23.608709309763732
784,1033.0,1029.1925,-19.83211617826899,23.63961617826888
785,1034.0,1029.0225,-18.367467491218456,23.34496749121842
786,1037.0,1028.8625000000002,-16.566985470834656,24.704485470834474
787,1041.0,1028.72,-12.432059006006327,24.7120590060063
788,1043.0,1028.585,-8.96407698562251,23.379076985622476
789,1045.0,1028.46,-4.386650520794184,20.926650520794148
790,1049.0,1028.35,1.4104981662562328,19.23950183374386
791,1050.0,1028.2425,8.095702408862277,13.66179759113766
792,1053.0,1028.1225000000002,14.336184429246066,10.541315570753762
793,1049.0,1027.9950000000001,17.687499782963243,3.3175002170366383
794,1046.0,1027.8575000000003,22.039648470013766,-3.8971484700140664
795,1048.0,1027.7125000000003,22.94874160150868,-2.6612416015089977
796,1047.0,1027.5550000000005,21.85700139967029,-2.4120013996708067
797,1048.0,1027.3950000000002,19.318038975609724,1.2869610243900667
798,1048.0,1027.2525000000003,15.10990988488246,5.637590115117257
799,1045.0,1027.1200000000003,9.232058571933011,8.647941428066643
800,1042.0,1026.9875000000002,-5.219068413741554,20.23156841374137
801,1038.0,1026.8550000000002,-1.005728787125884,12.150728787125638
802,1031.0,1026.7250000000001,3.7592775061564563,0.5157224938434073
803,1029.0,1026.5975000000003,10.076783799438742,-7.674283799439051
804,1024.0,1026.4675000000002,16.615123426054396,-19.082623426054596
805,1022.0,1026.3250000000003,20.599018608225613,-24.924018608225886
806,1020.0,1026.1800000000003,23.362080457063506,-29.542080457063797
807,1016.0,1026.025,22.570142305901435,-32.595142305901526
808,1012.0,1025.8650000000002,18.444870821405978,-32.309870821406214
809,1009.0,1025.7200000000003,11.430432670243839,-28.150432670244093
810,1006.0,1025.5875,2.859605630192867,-22.447105630192958
811,1006.0,1025.4775000000002,-3.82372140985811,-15.653778590142082
812,1005.0,1025.39,-11.286492894353556,-9.103507105646544
813,1004.0,1025.3125,-16.528986601071214,-4.783513398928786
814,1003.0,1025.2425,-19.328146974455578,-2.914353025544486
815,1004.0,1025.175,-20.794251792284328,-0.38074820771562656
816,1004.0,1025.105,-19.92757883233535,-1.1774211676646686
817,1004.0,1025.0275,-18.61590587238632,-2.411594127613597
818,1004.0,1024.9475,-17.414232912437356,-3.533267087562635
819,1001.0,1024.8774999999998,-16.211726619155044,-7.665773380844783
820,1000.0,1024.8124999999998,-16.56449810365045,-8.248001896349322
821,998.0,1024.7524999999998,-16.250602921479253,-10.501897078520575
822,998.0,1024.6974999999998,-16.713929961530226,-9.983570038469537
823,999.0,1024.6625,-16.288923668247946,-9.373576331751963
824,1001.0,1024.6499999999999,-15.753917374965583,-7.89608262503428
825,1003.0,1024.645,-14.77391108168325,-6.871088918316731
826,1002.0,1024.65,-14.678071455067618,-7.971928544932473
827,1002.0,1024.6525000000001,-13.685009606229798,-8.967490393770348
828,998.0,1024.6425,-13.233336646280721,-13.409163353719206
829,995.0,1024.63,-12.205552575220638,-17.424447424779473
830,998.0,1024.6075,-12.041657393049457,-14.565842606950616
831,1004.0,1024.5725,-9.961095544211558,-10.611404455788433
832,1016.0,1024.53,-8.073033695373628,-0.456966304626345
833,1035.0,1024.4775,-5.601082957646874,16.12358295764691
834,1060.0,1024.4349999999997,-3.663021108808927,39.22802110880921
835,1096.0,1024.4174999999998,0.17615185114000598,71.4063481488602
836,1139.0,1024.4125,4.12393592220016,110.46356407779993
837,1191.0,1024.4225,10.165331104371385,156.41216889562872
838,1247.0,1024.4475,16.62200406432038,205.93049593567963
839,1299.0,1024.4775000000002,23.152288135380438,251.37021186461936
840,1341.0,1024.505,26.86590553977392,289.629094460226
841,1362.0,1024.5150000000003,29.656745166389527,307.8282548336101
842,1360.0,1024.5075000000004,29.19841812633856,306.29408187366107
843,1329.0,1024.4925000000003,24.499813308509765,280.00768669148994
844,1275.0,1024.4775000000002,17.68148626845877,232.84101373154104
845,1214.0,1024.4750000000001,10.86010367285223,178.66489632714763
846,1150.0,1024.4825000000003,2.4839988550233594,123.03350114497634
847,1088.0,1024.5000000000002,-4.444050407249788,67.94405040724956
848,1041.0,1024.5375000000004,-9.814044113967515,26.27654411396715
849,1012.0,1024.5875000000003,-13.184593376240695,0.5970933762403767
850,997.0,1024.6475000000003,-14.779587082958393,-12.86791291704187
851,993.0,1024.7025,-15.042636345231577,-16.65986365476852
852,995.0,1024.7375000000002,-15.750407829727077,-13.987092170273105
853,1002.0,1024.76,-14.125679314222468,-8.634320685777523
854,1007.0,1024.77,-12.501506354273442,-5.26849364572654
855,1011.0,1024.76,-11.653444505435552,-2.1065554945644394
856,1007.0,1024.7325,-12.357882656597658,-5.374617343402415
857,999.0,1024.7,-12.94676525220419,-12.753234747795856
858,991.0,1024.6700000000003,-13.422314514477451,-20.24768548552285
859,989.0,1024.6575000000003,-14.341474887861805,-21.316025112138448
860,985.0,1024.6750000000002,-14.925913039023882,-24.7490869609763
861,983.0,1024.7025000000003,-15.39896230129709,-26.303537698703238
862,985.0,1024.7275000000002,-14.983678230236936,-24.743821769763255
863,987.0,1024.7450000000003,-14.013116381399128,-23.731883618601216
864,988.0,1024.7600000000002,-14.263387865894506,-22.49661213410571
865,985.0,1024.7775000000001,-14.399214905945495,-25.37828509405465
866,988.0,1024.7925000000002,-13.41948639044097,-23.373013609559276
867,989.0,1024.7975000000001,-12.43670231938086,-23.360797680619267
868,987.0,1024.795,-12.562807137209605,-25.23219286279047
869,985.0,1024.7900000000002,-13.465023066149561,-26.32497693385063
870,984.0,1024.7825000000003,-13.256127883978344,-27.52637211602191
871,983.0,1024.7775000000004,-14.493621590696009,-27.283878409304364
872,983.0,1024.7825000000003,-12.176948630747022,-29.605551369253234
873,984.0,1024.8025000000002,-10.527775670797967,-30.27472432920227
874,985.0,1024.8275000000003,-7.435824933071246,-32.39167506692908
